0
KY
BPIFA2
EIF5
STAP2
GALNT14
GTF2H1
APEX1
BRSK1
INO80
CCDC162P
RETSAT
METTL25
CYP4F22
H2AFX
ANKRD9
DEAF1
TMEM150B
OR51Q1
THEM5
ZNF718
TMC7
OSGEP
NOL11
CENPT
SRSF7
CCNI
PSPC1
PHRF1
PCOLCE
HSP90AA1
ASMTL
METRNL
ZNF114
PDE6D
DNAJC5G
OR10A7
DCAF4
AGL
ZNHIT1
NUP54
SWAP70
TNNC2
AQP6
VAMP4
CAPN5
EIF3D
OR6T1
EHMT1
ZFAND4
TMSB15B
KRTAP5-3
MGST1
CA2
KRTAP15-1
PCP4
TCAIM
GIPC2
TTC23
PNP
TMEM55B
FBXO38
GPR37
CYGB
PSMD12
DDRGK1
SNTA1
ABO
SHISA4
NUP50
CEACAM20
SYNGR3
CSRP2BP
WDR41
Unnamed: 17095
OPCML
CDC42BPB
GSTA2
KCND1
TESPA1
FRY
ADI1
MKRN1
ARL6
TBC1D3P5
ADCY9
FPR1
ZNF780A
XAGE5
FBXO39
MS4A15
FAM86C1
IQSEC2
HSP90AA4P
FAM127C
BCAP29
NOP56
CHMP2B
WDR20
FAM217A
SMPD2
