0
ZNF480
FAM26F
PCDH8
SP4
P2RY14
PILRA
FOXI2
AXDND1
L3MBTL4
CD2BP2
ZYG11B
RNF38
CHCHD5
ZNF77
ARHGAP21
SRRM1
RNF115
TFCP2L1
RASGRP1
ST3GAL3
MFGE8
CEP85
RIMS3
GFRA3
PPP2R5A
UBXN2A
TNFSF13B
HAPLN3
KLF1
MEGF10
SCFD2
C1orf94
FAM136BP
F8
KCNQ5
COQ4
MRAP2
ABCA13
ZNF668
GAB2
C8orf46
LALBA
HECW2
GDF10
CX3CR1
KATNAL1
MRPS35
RPS26
TBX21
GTSF1L
EMC4
OR11G2
FAM221A
DUSP27
C1orf186
APCDD1L
ANKRD36
CNTD2
KCNC4
KHDC3L
YIPF3
C12orf43
KIDINS220
MFAP1
SPATA31D1
SLC39A7
STAT5A
MPDU1
ZNF454
BSND
RECK
VPS52
UVRAG
URM1
Unnamed: 13785
NFS1
C12orf76
FUNDC1
CYC1
ASCC1
CIDEA
ZBTB5
OR4A5
CNKSR2
NR2C2
ALDH16A1
GFM2
AMOT
C2orf82
CD52
LARP4B
ARTN
C6orf120
CHSY1
SYN2
NBEAL1
ZNF701
ROCK1
MRPS18A
RNF150
