0
CXorf40A
ST3GAL2
ST6GALNAC2
C1QBP
GAS2L2
AKAP4
SPINT3
CALML5
RNF2
RCAN3
PAQR3
LRCH4
ETV1
IGDCC4
PABPC4L
SLC43A1
PROCR
PROS1
TTC28
PKP3
TSPAN19
TYW3
AGMO
GP6
EMD
SLC22A20
ADAMTS3
RAB25
TEX10
MED29
DLG3
TMEM54
SLC9A3R1
NUP43
DSC1
ELMO3
KIAA0753
LAMB1
PPP1R3B
HEYL
TSR1
SIRPG
TGFB1I1
LDLRAP1
PPAT
ASAH1
MGP
ARHGEF38
ATP6AP1
GID4
SLC35G2
RHPN2
DVL2
EVPL
FMNL3
CDHR4
PLXNA3
CCDC88A
SPRYD3
VPS54
EYA4
TMEM185A
MED31
TMEM69
OVOL2
MMP1
CTAG2
NCL
IL31RA
DHRS7
SEMA3F
ADAMTS16
BLNK
PRKCE
EFHD1
GUK1
RPL27
CRB3
SH2D4A
CCR6
NPPA
DLG4
SOBP
FPR3
PF4V1
CREB3
IGSF3
ICAM2
CAPN8
TRAF3
MYBBP1A
OR2L13
CCDC8
PNO1
FUT5
PELP1
SNAP91
KIAA0368
H2AFY
RASGRP1
